seq_no,packet_type,origin_uid,dst_addr,final_uid,created_time,delivered_time,delay,hop_count,path
7683,DATA,51,"[1,254]",18,209.188598,209.189351,0.000753,9,51->41->32->22->33->34->35->26->17->18
7684,DATA,0,"[1,254]",18,209.200894,209.201665,0.000771,9,0->10->11->22->33->34->35->26->17->18
7685,DATA,75,"[1,254]",18,209.215589,209.216316,0.000727,9,75->65->64->54->43->34->35->26->17->18
7686,DATA,90,"[1,254]",18,209.215701,209.216772,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
1486,DATA,48,"[1,254]",18,209.222784,209.223020,0.000236,3,48->37->27->18
7687,DATA,31,"[1,254]",18,209.232358,209.232936,0.000578,7,31->22->33->34->35->26->17->18
7688,DATA,50,"[1,254]",18,209.245803,209.246597,0.000794,9,50->41->32->22->33->34->35->26->17->18
7689,DATA,50,"[1,254]",18,209.260165,209.260959,0.000794,9,50->41->32->22->33->34->35->26->17->18
7690,DATA,63,"[1,254]",18,209.281849,209.282446,0.000597,7,63->54->43->34->35->26->17->18
7691,DATA,81,"[1,254]",18,209.300019,209.301115,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7692,DATA,61,"[1,254]",18,209.312597,209.313558,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
1488,DATA,79,"[1,254]",18,209.316564,209.317169,0.000605,8,79->69->59->58->57->47->37->27->18
7693,DATA,60,"[1,254]",18,209.338438,209.339305,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7694,DATA,11,"[1,254]",18,209.343498,209.344106,0.000608,7,11->22->33->34->35->26->17->18
7695,DATA,32,"[1,254]",18,209.343804,209.344410,0.000606,7,32->22->33->34->35->26->17->18
7696,DATA,80,"[1,254]",18,209.354682,209.355684,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7697,DATA,35,"[1,254]",18,209.356985,209.357243,0.000258,3,35->26->17->18
7698,DATA,34,"[1,254]",18,209.357124,209.357438,0.000314,4,34->35->26->17->18
7699,DATA,26,"[1,254]",18,209.364840,209.364995,0.000155,2,26->17->18
7700,DATA,84,"[1,254]",18,209.372257,209.373322,0.001066,13,84->94->95->86->75->65->64->54->43->34->35->26->17->18
7701,DATA,70,"[1,254]",18,209.398269,209.399180,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
1489,DATA,69,"[1,254]",18,209.448296,209.448796,0.000500,7,69->59->58->57->47->37->27->18
1490,DATA,68,"[1,254]",18,209.478320,209.478728,0.000408,5,68->57->47->37->27->18
1491,DATA,99,"[1,254]",18,209.512143,209.512955,0.000812,11,99->98->88->79->69->59->58->57->47->37->27->18
7702,DATA,21,"[1,254]",18,209.517030,209.517613,0.000584,7,21->22->33->34->35->26->17->18
7703,DATA,20,"[1,254]",18,209.520245,209.521024,0.000779,9,20->10->11->22->33->34->35->26->17->18
7704,DATA,32,"[1,254]",18,209.537273,209.537879,0.000606,7,32->22->33->34->35->26->17->18
1492,DATA,69,"[1,254]",18,209.556071,209.556571,0.000500,7,69->59->58->57->47->37->27->18
7705,DATA,52,"[1,254]",18,209.570090,209.570870,0.000780,9,52->41->32->22->33->34->35->26->17->18
1493,DATA,46,"[1,254]",18,209.571155,209.571433,0.000278,3,46->37->27->18
7706,DATA,81,"[1,254]",18,209.573108,209.574205,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7707,DATA,61,"[1,254]",18,209.588578,209.589540,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7708,DATA,75,"[1,254]",18,209.616640,209.617368,0.000727,9,75->65->64->54->43->34->35->26->17->18
7710,DATA,43,"[1,254]",18,209.654394,209.654816,0.000422,5,43->34->35->26->17->18
7711,DATA,13,"[1,254]",18,209.679697,209.680253,0.000555,7,13->22->33->34->35->26->17->18
7714,DATA,91,"[1,254]",18,209.709190,209.710289,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
7715,DATA,72,"[1,254]",18,209.726402,209.727492,0.001090,13,72->62->61->60->50->41->32->22->33->34->35->26->17->18
7716,DATA,50,"[1,254]",18,209.772730,209.773524,0.000794,9,50->41->32->22->33->34->35->26->17->18
1494,DATA,89,"[1,254]",18,209.775473,209.776279,0.000807,11,89->98->88->79->69->59->58->57->47->37->27->18
7717,DATA,62,"[1,254]",18,209.778270,209.779291,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
1495,DATA,48,"[1,254]",18,209.795053,209.795289,0.000236,3,48->37->27->18
7718,DATA,11,"[1,254]",18,209.796002,209.796611,0.000608,7,11->22->33->34->35->26->17->18
7719,DATA,74,"[1,254]",18,209.836415,209.837182,0.000767,9,74->65->64->54->43->34->35->26->17->18
7720,DATA,6,"[1,254]",18,209.839853,209.840167,0.000314,4,6->16->26->17->18
7721,DATA,10,"[1,254]",18,209.854593,209.855278,0.000685,8,10->11->22->33->34->35->26->17->18
7722,DATA,80,"[1,254]",18,209.909826,209.910828,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7723,DATA,94,"[1,254]",18,209.946753,209.947734,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
7724,DATA,60,"[1,254]",18,209.948854,209.949721,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7725,DATA,5,"[1,254]",18,209.969693,209.970085,0.000392,5,5->6->16->26->17->18
1496,DATA,27,"[1,254]",18,209.978177,209.978261,0.000085,1,27->18
7726,DATA,75,"[1,254]",18,209.979216,209.979943,0.000727,9,75->65->64->54->43->34->35->26->17->18
7727,DATA,36,"[1,254]",18,209.994438,209.994645,0.000206,3,36->26->17->18
218,DATA,28,"[1,254]",18,209.995543,209.995605,0.000062,1,28->18
1497,DATA,46,"[1,254]",18,210.001753,210.002031,0.000278,3,46->37->27->18
7728,DATA,70,"[1,254]",18,210.045540,210.046451,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
1498,DATA,46,"[1,254]",18,210.050455,210.050733,0.000278,3,46->37->27->18
7729,DATA,16,"[1,254]",18,210.086206,210.086451,0.000245,3,16->26->17->18
7730,DATA,96,"[1,254]",18,210.085718,210.086650,0.000933,11,96->86->75->65->64->54->43->34->35->26->17->18
7731,DATA,10,"[1,254]",18,210.097707,210.098391,0.000685,8,10->11->22->33->34->35->26->17->18
1499,DATA,46,"[1,254]",18,210.104905,210.105184,0.000278,3,46->37->27->18
7732,DATA,67,"[1,254]",18,210.144978,210.145756,0.000778,9,67->65->64->54->43->34->35->26->17->18
7733,DATA,87,"[1,254]",18,210.146090,210.146984,0.000894,11,87->86->75->65->64->54->43->34->35->26->17->18
7734,DATA,70,"[1,254]",18,210.148341,210.149252,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7735,DATA,12,"[1,254]",18,210.154903,210.155468,0.000565,7,12->22->33->34->35->26->17->18
7736,DATA,22,"[1,254]",18,210.166489,210.166984,0.000495,6,22->33->34->35->26->17->18
1500,DATA,55,"[1,254]",18,210.172133,210.172518,0.000386,5,55->45->46->37->27->18
7737,DATA,81,"[1,254]",18,210.174149,210.175246,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
670,DATA,9,"[1,254]",18,210.185247,210.185410,0.000163,2,9->8->18
7738,DATA,1,"[1,254]",18,210.210072,210.210840,0.000768,9,1->10->11->22->33->34->35->26->17->18
7739,DATA,85,"[1,254]",18,210.218690,210.219592,0.000902,11,85->86->75->65->64->54->43->34->35->26->17->18
7740,DATA,30,"[1,254]",18,210.224240,210.225079,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
7741,DATA,6,"[1,254]",18,210.227481,210.227795,0.000314,4,6->16->26->17->18
7742,DATA,95,"[1,254]",18,210.226909,210.227835,0.000926,11,95->86->75->65->64->54->43->34->35->26->17->18
7743,DATA,92,"[1,254]",18,210.241166,210.242370,0.001204,15,92->82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
7744,DATA,41,"[1,254]",18,210.290244,210.290932,0.000688,8,41->32->22->33->34->35->26->17->18
7745,DATA,80,"[1,254]",18,210.319545,210.320547,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7746,DATA,23,"[1,254]",18,210.321441,210.321988,0.000548,7,23->14->24->34->35->26->17->18
7747,DATA,63,"[1,254]",18,210.365824,210.366420,0.000597,7,63->54->43->34->35->26->17->18
7748,DATA,20,"[1,254]",18,210.392909,210.393688,0.000779,9,20->10->11->22->33->34->35->26->17->18
7749,DATA,81,"[1,254]",18,210.406450,210.407546,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7750,DATA,61,"[1,254]",18,210.412593,210.413554,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7751,DATA,60,"[1,254]",18,210.419378,210.420246,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7752,DATA,41,"[1,254]",18,210.426132,210.426820,0.000688,8,41->32->22->33->34->35->26->17->18
7753,DATA,42,"[1,254]",18,210.428374,210.429115,0.000741,9,42->41->32->22->33->34->35->26->17->18
7754,DATA,2,"[1,254]",18,210.433845,210.434484,0.000639,8,2->12->22->33->34->35->26->17->18
674,DATA,8,"[1,254]",18,210.486938,210.487011,0.000072,1,8->18
7755,DATA,71,"[1,254]",18,210.487130,210.488239,0.001109,13,71->80->70->60->50->41->32->22->33->34->35->26->17->18
7756,DATA,32,"[1,254]",18,210.492120,210.492726,0.000606,7,32->22->33->34->35->26->17->18
7757,DATA,22,"[1,254]",18,210.496062,210.496557,0.000495,6,22->33->34->35->26->17->18
7758,DATA,40,"[1,254]",18,210.496416,210.497197,0.000781,9,40->41->32->22->33->34->35->26->17->18
7759,DATA,31,"[1,254]",18,210.499068,210.499646,0.000578,7,31->22->33->34->35->26->17->18
1504,DATA,27,"[1,254]",18,210.523649,210.523734,0.000085,1,27->18
7760,DATA,33,"[1,254]",18,210.544367,210.544759,0.000392,5,33->34->35->26->17->18
7761,DATA,20,"[1,254]",18,210.545735,210.546514,0.000779,9,20->10->11->22->33->34->35->26->17->18
1505,DATA,69,"[1,254]",18,210.549762,210.550262,0.000500,7,69->59->58->57->47->37->27->18
7762,DATA,95,"[1,254]",18,210.573849,210.574775,0.000926,11,95->86->75->65->64->54->43->34->35->26->17->18
7763,DATA,0,"[1,254]",18,210.590700,210.591471,0.000771,9,0->10->11->22->33->34->35->26->17->18
7765,DATA,4,"[1,254]",18,210.647566,210.648087,0.000522,7,4->14->24->34->35->26->17->18
7766,DATA,20,"[1,254]",18,210.656939,210.657718,0.000779,9,20->10->11->22->33->34->35->26->17->18
7769,DATA,30,"[1,254]",18,210.703094,210.703933,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
7770,DATA,62,"[1,254]",18,210.727852,210.728874,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
7771,DATA,17,"[1,254]",18,210.737288,210.737339,0.000051,1,17->18
675,DATA,8,"[1,254]",18,210.756549,210.756622,0.000072,1,8->18
7772,DATA,17,"[1,254]",18,210.760586,210.760637,0.000051,1,17->18
1506,DATA,47,"[1,254]",18,210.766410,210.766659,0.000249,3,47->37->27->18
7773,DATA,84,"[1,254]",18,210.808747,210.809812,0.001066,13,84->94->95->86->75->65->64->54->43->34->35->26->17->18
7774,DATA,90,"[1,254]",18,210.823142,210.824214,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
7775,DATA,21,"[1,254]",18,210.830243,210.830826,0.000584,7,21->22->33->34->35->26->17->18
1507,DATA,56,"[1,254]",18,210.853102,210.853467,0.000365,5,56->57->47->37->27->18
7776,DATA,16,"[1,254]",18,210.871943,210.872188,0.000245,3,16->26->17->18
7777,DATA,81,"[1,254]",18,210.927075,210.928171,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7778,DATA,11,"[1,254]",18,210.939356,210.939965,0.000608,7,11->22->33->34->35->26->17->18
7779,DATA,11,"[1,254]",18,210.971488,210.972096,0.000608,7,11->22->33->34->35->26->17->18
7780,DATA,15,"[1,254]",18,211.041624,211.041875,0.000251,3,15->26->17->18
7781,DATA,82,"[1,254]",18,211.097893,211.099029,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
7782,DATA,51,"[1,254]",18,211.122213,211.122966,0.000753,9,51->41->32->22->33->34->35->26->17->18
7783,DATA,80,"[1,254]",18,211.146546,211.147547,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7784,DATA,50,"[1,254]",18,211.177188,211.177982,0.000794,9,50->41->32->22->33->34->35->26->17->18
7785,DATA,70,"[1,254]",18,211.179744,211.180656,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7786,DATA,50,"[1,254]",18,211.189491,211.190285,0.000794,9,50->41->32->22->33->34->35->26->17->18
7787,DATA,10,"[1,254]",18,211.190075,211.190760,0.000685,8,10->11->22->33->34->35->26->17->18
7788,DATA,61,"[1,254]",18,211.193877,211.194838,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7789,DATA,11,"[1,254]",18,211.195456,211.196064,0.000608,7,11->22->33->34->35->26->17->18
7790,DATA,35,"[1,254]",18,211.197539,211.197797,0.000258,3,35->26->17->18
7791,DATA,17,"[1,254]",18,211.223225,211.223276,0.000051,1,17->18
7792,DATA,2,"[1,254]",18,211.222900,211.223539,0.000639,8,2->12->22->33->34->35->26->17->18
7793,DATA,12,"[1,254]",18,211.281057,211.281623,0.000565,7,12->22->33->34->35->26->17->18
7794,DATA,44,"[1,254]",18,211.332524,211.332922,0.000397,5,44->34->35->26->17->18
7795,DATA,61,"[1,254]",18,211.334616,211.335577,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7796,DATA,14,"[1,254]",18,211.336267,211.336739,0.000472,6,14->24->34->35->26->17->18
7797,DATA,24,"[1,254]",18,211.353704,211.354103,0.000399,5,24->34->35->26->17->18
7798,DATA,1,"[1,254]",18,211.377030,211.377798,0.000768,9,1->10->11->22->33->34->35->26->17->18
7799,DATA,70,"[1,254]",18,211.415900,211.416811,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7800,DATA,91,"[1,254]",18,211.428613,211.429712,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
7801,DATA,70,"[1,254]",18,211.430677,211.431588,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7802,DATA,32,"[1,254]",18,211.431322,211.431928,0.000606,7,32->22->33->34->35->26->17->18
7803,DATA,10,"[1,254]",18,211.444795,211.445480,0.000685,8,10->11->22->33->34->35->26->17->18
7804,DATA,62,"[1,254]",18,211.450171,211.451192,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
7805,DATA,50,"[1,254]",18,211.451406,211.452200,0.000794,9,50->41->32->22->33->34->35->26->17->18
7806,DATA,12,"[1,254]",18,211.467314,211.467879,0.000565,7,12->22->33->34->35->26->17->18
7807,DATA,82,"[1,254]",18,211.478301,211.479437,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
7808,DATA,67,"[1,254]",18,211.495508,211.496286,0.000778,9,67->65->64->54->43->34->35->26->17->18
7809,DATA,43,"[1,254]",18,211.605103,211.605525,0.000422,5,43->34->35->26->17->18
7810,DATA,34,"[1,254]",18,211.615132,211.615446,0.000314,4,34->35->26->17->18
7811,DATA,24,"[1,254]",18,211.634786,211.635185,0.000399,5,24->34->35->26->17->18
7813,DATA,60,"[1,254]",18,211.646166,211.647033,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7814,DATA,94,"[1,254]",18,211.652392,211.653372,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
7815,DATA,80,"[1,254]",18,211.677614,211.678616,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7818,DATA,52,"[1,254]",18,211.687391,211.688170,0.000780,9,52->41->32->22->33->34->35->26->17->18
7819,DATA,41,"[1,254]",18,211.744998,211.745686,0.000688,8,41->32->22->33->34->35->26->17->18
7820,DATA,61,"[1,254]",18,211.797390,211.798351,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7821,DATA,64,"[1,254]",18,211.814220,211.814808,0.000588,7,64->54->43->34->35->26->17->18
7822,DATA,32,"[1,254]",18,211.848459,211.849065,0.000606,7,32->22->33->34->35->26->17->18
7823,DATA,81,"[1,254]",18,211.859866,211.860962,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7824,DATA,86,"[1,254]",18,211.861122,211.861939,0.000817,10,86->75->65->64->54->43->34->35->26->17->18
7825,DATA,72,"[1,254]",18,211.905905,211.906995,0.001090,13,72->62->61->60->50->41->32->22->33->34->35->26->17->18
7826,DATA,81,"[1,254]",18,211.911085,211.912181,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
1511,DATA,47,"[1,254]",18,211.928580,211.928829,0.000249,3,47->37->27->18
7827,DATA,90,"[1,254]",18,211.935105,211.936177,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
7828,DATA,74,"[1,254]",18,211.971105,211.971872,0.000767,9,74->65->64->54->43->34->35->26->17->18
7829,DATA,21,"[1,254]",18,211.982704,211.983288,0.000584,7,21->22->33->34->35->26->17->18
7830,DATA,20,"[1,254]",18,212.000417,212.001196,0.000779,9,20->10->11->22->33->34->35->26->17->18
7831,DATA,3,"[1,254]",18,212.020393,212.021129,0.000736,9,3->2->12->22->33->34->35->26->17->18
7832,DATA,41,"[1,254]",18,212.026993,212.027681,0.000688,8,41->32->22->33->34->35->26->17->18
7833,DATA,60,"[1,254]",18,212.044423,212.045290,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7834,DATA,43,"[1,254]",18,212.068765,212.069187,0.000422,5,43->34->35->26->17->18
7835,DATA,71,"[1,254]",18,212.084385,212.085494,0.001109,13,71->80->70->60->50->41->32->22->33->34->35->26->17->18
7836,DATA,11,"[1,254]",18,212.098687,212.099295,0.000608,7,11->22->33->34->35->26->17->18
7837,DATA,65,"[1,254]",18,212.112487,212.113147,0.000661,8,65->64->54->43->34->35->26->17->18
1512,DATA,37,"[1,254]",18,212.131603,212.131767,0.000164,2,37->27->18
7838,DATA,80,"[1,254]",18,212.134223,212.135225,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
679,DATA,9,"[1,254]",18,212.163773,212.163937,0.000163,2,9->8->18
7839,DATA,30,"[1,254]",18,212.187969,212.188807,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
1513,DATA,37,"[1,254]",18,212.191559,212.191723,0.000164,2,37->27->18
7840,DATA,31,"[1,254]",18,212.197907,212.198485,0.000578,7,31->22->33->34->35->26->17->18
1516,DATA,47,"[1,254]",18,212.204835,212.205084,0.000249,3,47->37->27->18
7841,DATA,0,"[1,254]",18,212.205243,212.206013,0.000771,9,0->10->11->22->33->34->35->26->17->18
1517,DATA,45,"[1,254]",18,212.214089,212.214419,0.000330,4,45->46->37->27->18
7842,DATA,20,"[1,254]",18,212.230073,212.230852,0.000779,9,20->10->11->22->33->34->35->26->17->18
7843,DATA,70,"[1,254]",18,212.233631,212.234543,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
1518,DATA,27,"[1,254]",18,212.240678,212.240763,0.000085,1,27->18
1519,DATA,58,"[1,254]",18,212.248260,212.248620,0.000360,5,58->57->47->37->27->18
7844,DATA,62,"[1,254]",18,212.294895,212.295917,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
1521,DATA,59,"[1,254]",18,212.305309,212.305750,0.000442,6,59->58->57->47->37->27->18
7845,DATA,64,"[1,254]",18,212.305901,212.306489,0.000588,7,64->54->43->34->35->26->17->18
1522,DATA,27,"[1,254]",18,212.358381,212.358466,0.000085,1,27->18
7846,DATA,22,"[1,254]",18,212.375399,212.375894,0.000495,6,22->33->34->35->26->17->18
7847,DATA,1,"[1,254]",18,212.379212,212.379980,0.000768,9,1->10->11->22->33->34->35->26->17->18
7848,DATA,64,"[1,254]",18,212.385712,212.386300,0.000588,7,64->54->43->34->35->26->17->18
7849,DATA,40,"[1,254]",18,212.417117,212.417898,0.000781,9,40->41->32->22->33->34->35->26->17->18
7850,DATA,63,"[1,254]",18,212.420615,212.421212,0.000597,7,63->54->43->34->35->26->17->18
7851,DATA,14,"[1,254]",18,212.464303,212.464775,0.000472,6,14->24->34->35->26->17->18
7852,DATA,61,"[1,254]",18,212.470543,212.471505,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
1523,DATA,45,"[1,254]",18,212.492413,212.492744,0.000330,4,45->46->37->27->18
7853,DATA,20,"[1,254]",18,212.513966,212.514745,0.000779,9,20->10->11->22->33->34->35->26->17->18
7854,DATA,2,"[1,254]",18,212.515453,212.516092,0.000639,8,2->12->22->33->34->35->26->17->18
7855,DATA,92,"[1,254]",18,212.518375,212.519579,0.001204,15,92->82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
7856,DATA,91,"[1,254]",18,212.520655,212.521755,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
7857,DATA,33,"[1,254]",18,212.562980,212.563372,0.000392,5,33->34->35->26->17->18
7858,DATA,33,"[1,254]",18,212.576934,212.577326,0.000392,5,33->34->35->26->17->18
7859,DATA,10,"[1,254]",18,212.582640,212.583325,0.000685,8,10->11->22->33->34->35->26->17->18
7860,DATA,54,"[1,254]",18,212.583536,212.584055,0.000519,6,54->43->34->35->26->17->18
7861,DATA,11,"[1,254]",18,212.626208,212.626816,0.000608,7,11->22->33->34->35->26->17->18
7862,DATA,81,"[1,254]",18,212.628664,212.629760,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7864,DATA,63,"[1,254]",18,212.647604,212.648200,0.000597,7,63->54->43->34->35->26->17->18
7865,DATA,30,"[1,254]",18,212.648779,212.649618,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
1524,DATA,39,"[1,254]",18,212.682735,212.683052,0.000316,4,39->49->37->27->18
7868,DATA,50,"[1,254]",18,212.719328,212.720122,0.000794,9,50->41->32->22->33->34->35->26->17->18
7869,DATA,42,"[1,254]",18,212.723207,212.723948,0.000741,9,42->41->32->22->33->34->35->26->17->18
7870,DATA,43,"[1,254]",18,212.726046,212.726468,0.000422,5,43->34->35->26->17->18
7871,DATA,63,"[1,254]",18,212.738202,212.738798,0.000597,7,63->54->43->34->35->26->17->18
7872,DATA,32,"[1,254]",18,212.738955,212.739560,0.000606,7,32->22->33->34->35->26->17->18
7873,DATA,51,"[1,254]",18,212.795938,212.796691,0.000753,9,51->41->32->22->33->34->35->26->17->18
1525,DATA,27,"[1,254]",18,212.801677,212.801762,0.000085,1,27->18
7874,DATA,60,"[1,254]",18,212.806135,212.807002,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7875,DATA,11,"[1,254]",18,212.811455,212.812063,0.000608,7,11->22->33->34->35->26->17->18
7876,DATA,80,"[1,254]",18,212.828577,212.829579,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7877,DATA,22,"[1,254]",18,212.861113,212.861608,0.000495,6,22->33->34->35->26->17->18
7878,DATA,50,"[1,254]",18,212.886379,212.887174,0.000794,9,50->41->32->22->33->34->35->26->17->18
7879,DATA,70,"[1,254]",18,212.890437,212.891349,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7880,DATA,80,"[1,254]",18,212.893873,212.894875,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
7881,DATA,53,"[1,254]",18,212.986653,212.987244,0.000590,7,53->54->43->34->35->26->17->18
1526,DATA,49,"[1,254]",18,213.000405,213.000687,0.000282,3,49->37->27->18
7882,DATA,50,"[1,254]",18,213.023511,213.024305,0.000794,9,50->41->32->22->33->34->35->26->17->18
7883,DATA,12,"[1,254]",18,213.028028,213.028593,0.000565,7,12->22->33->34->35->26->17->18
7884,DATA,70,"[1,254]",18,213.252972,213.253883,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7885,DATA,11,"[1,254]",18,213.276949,213.277557,0.000608,7,11->22->33->34->35->26->17->18
7886,DATA,61,"[1,254]",18,213.282842,213.283804,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7887,DATA,10,"[1,254]",18,213.287696,213.288380,0.000685,8,10->11->22->33->34->35->26->17->18
7888,DATA,90,"[1,254]",18,213.292865,213.293937,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
1530,DATA,49,"[1,254]",18,213.311292,213.311574,0.000282,3,49->37->27->18
7889,DATA,35,"[1,254]",18,213.350985,213.351244,0.000258,3,35->26->17->18
7890,DATA,82,"[1,254]",18,213.351809,213.352945,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
7891,DATA,30,"[1,254]",18,213.413171,213.414010,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
7892,DATA,81,"[1,254]",18,213.425099,213.426195,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7893,DATA,62,"[1,254]",18,213.457596,213.458617,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
7894,DATA,86,"[1,254]",18,213.496195,213.497012,0.000817,10,86->75->65->64->54->43->34->35->26->17->18
7895,DATA,41,"[1,254]",18,213.519478,213.520167,0.000688,8,41->32->22->33->34->35->26->17->18
7896,DATA,31,"[1,254]",18,213.533487,213.534065,0.000578,7,31->22->33->34->35->26->17->18
7897,DATA,54,"[1,254]",18,213.533686,213.534205,0.000519,6,54->43->34->35->26->17->18
7898,DATA,21,"[1,254]",18,213.598996,213.599580,0.000584,7,21->22->33->34->35->26->17->18
7899,DATA,1,"[1,254]",18,213.606972,213.607740,0.000768,9,1->10->11->22->33->34->35->26->17->18
7900,DATA,13,"[1,254]",18,213.639515,213.640070,0.000555,7,13->22->33->34->35->26->17->18
1531,DATA,46,"[1,254]",18,213.666517,213.666795,0.000278,3,46->37->27->18
7902,DATA,30,"[1,254]",18,213.670257,213.671096,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
1532,DATA,57,"[1,254]",18,213.680381,213.680678,0.000297,4,57->47->37->27->18
7905,DATA,81,"[1,254]",18,213.686694,213.687791,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
7906,DATA,61,"[1,254]",18,213.701006,213.701967,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7907,DATA,25,"[1,254]",18,213.702854,213.703065,0.000211,3,25->26->17->18
1533,DATA,49,"[1,254]",18,213.710532,213.710814,0.000282,3,49->37->27->18
7908,DATA,24,"[1,254]",18,213.715920,213.716319,0.000399,5,24->34->35->26->17->18
7909,DATA,61,"[1,254]",18,213.722312,213.723273,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
7910,DATA,70,"[1,254]",18,213.734410,213.735321,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
7911,DATA,26,"[1,254]",18,213.753526,213.753681,0.000155,2,26->17->18
1534,DATA,68,"[1,254]",18,213.754247,213.754655,0.000408,5,68->57->47->37->27->18
7912,DATA,77,"[1,254]",18,213.794877,213.795775,0.000898,11,77->86->75->65->64->54->43->34->35->26->17->18
1535,DATA,56,"[1,254]",18,213.799249,213.799614,0.000365,5,56->57->47->37->27->18
7913,DATA,94,"[1,254]",18,213.814445,213.815425,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
7914,DATA,51,"[1,254]",18,213.818237,213.818991,0.000753,9,51->41->32->22->33->34->35->26->17->18
7915,DATA,32,"[1,254]",18,213.821433,213.822039,0.000606,7,32->22->33->34->35->26->17->18
7916,DATA,20,"[1,254]",18,213.826056,213.826835,0.000779,9,20->10->11->22->33->34->35->26->17->18
7917,DATA,60,"[1,254]",18,213.828673,213.829540,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
7918,DATA,80,"[1,254]",18,213.868489,213.869491,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
